1,100,100.535,100.833,101.372,104.68,106.648,106.857,106.577,105.859,105.296,105.411,104.542,106.062,104.794,102.478,102.828,103.754,103.573,103.613,104.943,103.732,103.192,105.605,106.208,105.782,106.608,107.083,108.796,107.185,106.315,106.542,107.408,108.126,106.881,106.875,108.191,110.24,109.919,112.184,113.223,114.378,116.181,115.924,113.238,115.298,115.254,117.417,119.932,120.396,119.909,122.251,122.692,122.385,123.908,123.204,123.212,120.154,119.96,118.323,119.864,120.066,118.766,120.72,120.907,121.728,120.977,119.377,119.52,121.982,121.401,122.917,121.827,122.828,120.551,120.243,118.703,118.269,119.134,121.522,122.253,123.189,123.622,123.949,121.955,119.797,121.587,123.439,121.638,123.327,120.478,121.024,121.832,122.556,121.268,121.425,120.688,120.068,118.476,116.943,115.803,114.045,115.524,112.785,113.452,114.292,113.34,111.705,110.025,109.148,110.178,110.756,108.45,105.229,102.719,104.104,104.735,104.273,104.337,104.855,105.065,105.013,103.706,104.477,103.724,101.883,103.123,104.32,105.927,106.903,107.071,108.473,108.655,108.159,109.67,108.655,109.466,109.454,106.626,106.563,107.3,108.474,105.585,105.102,105.586,108.162,107.956,106.28,105.374,106.908,107.79,108.134,107.895,106.008,104.624,104.309,106.422,108.196,108.838,106.657,107.143,104.495,103.481,101.611,100.788,100.419,99.6465,101.199,100.834,98.5913,98.0778,97.8511,96.532,95.1823,92.2557,91.1033,93.2353,93.56,93.6889,94.9018,95.9406,95.2255,96.5195,95.1654,95.3993,96.4053,95.7803,95.9869,96.0345,95.6277,95.0395,93.155,92.9649,93.5309,95.2458,93.9895,91.6699,91.0716,91.0924,92.1526,90.7412,92.0573,94.4854,94.416,95.3789,94.4722,95.7503,96.1457,95.8858,95.5416,96.1244,95.1579,96.5075,98.7118,97.6039,96.3713,96.4167,96.2492,97.1473,98.6394,99.4178,97.7297,100.635,102.148,101.811,99.5998,100.937,100.87,99.9012,101.699,98.7656,99.0437,99.3614,97.873,98.8247,99.5129,99.6785,99.6655,99.7142,100.848,101.323,100.633,99.7788,101.562,101.894,101.183,101.265,99.7084,98.6741,98.8251,98.2699,98.9639,98.8271,98.498
2,100,97.8859,97.0204,95.6471,96.7836,95.2241,95.8102,94.4006,95.2626,94.8675,94.4588,95.7691,95.753,95.0037,94.2783,94.9942,93.7331,92.0019,94.3206,95.2314,93.7866,94.6005,93.9532,92.5627,92.2156,92.5215,93.1888,92.1464,93.4201,93.1524,92.5465,93.0131,91.3634,91.7503,88.8694,89.6508,87.3765,84.993,84.0535,83.7256,84.2391,84.8462,85.2139,87.7718,88.414,89.69,90.1553,90.0618,92.5441,92.1194,92.0342,91.9477,90.4466,90.9188,89.846,90.3379,90.6529,89.6505,89.046,88.8038,92.1671,91.5173,88.7793,87.8754,88.7887,90.0214,89.9703,88.4255,91.0101,90.4741,91.3666,94.1771,94.2384,95.5195,95.0558,95.2135,95.2317,96.2462,97.1495,97.6226,99.5446,100.946,99.5726,100.217,98.434,95.5853,96.3067,97.4631,97.4032,98.9261,98.3747,97.7864,99.6641,101.411,100.212,100.653,101.524,100.377,101.45,102.003,100.393,99.1408,97.9551,97.3925,97.769,97.4477,98.9968,99.2166,99.0066,97.8907,98.9103,98.375,97.7151,96.6968,97.7776,96.4369,95.7428,96.1798,94.5013,93.0915,93.1136,89.3625,91.1788,89.8964,89.6129,89.5171,89.7288,89.007,89.1905,88.1297,86.7999,88.6217,88.0197,89.3374,90.7061,90.9743,90.4698,90.1443,93.7037,92.6069,93.3329,93.7379,93.8621,94.2007,93.5579,92.2589,90.5663,89.3407,89.9079,92.6886,92.3138,93.4234,95.1429,94.4593,96.0386,97.1327,95.7279,95.0008,94.6733,95.2821,93.9629,95.179,94.55,94.5216,94.8633,95.4793,95.0687,96.6228,95.4207,94.9148,95.6921,95.7543,95.4437,94.8733,94.4522,95.31,95.6763,96.3777,97.0503,97.7441,98.197,97.5078,96.2392,98.7654,98.8006,98.4407,97.4366,99.6353,101.718,100.542,99.5586,96.345,96.2308,96.0996,95.1856,94.3615,92.828,93.2147,92.3055,93.3673,94.0899,93.0615,93.768,94.2294,94.1242,94.4375,94.9251,95.4421,95.555,94.5606,96.1483,97.5982,99.3836,99.5601,100.77,102.525,102.438,102.376,103.141,100.844,102.995,105.869,106.242,104.589,106.078,105.934,106.445,107.189,107.143,105.358,106.985,105.416,106.656,105.696,105.17,103.987,104.352,105.214,105.325,105.523,105.344,103.925,103.347,103.839,104.5,104.125,101.77,100.976,99.5398,98.1434,98.7829,97.6667,96.3033
3,100,97.5881,96.3297,96.1191,95.5829,94.1012,94.5859,93.9155,94.0914,94.3203,93.392,94.6263,94.4427,95.1425,93.8215,93.955,93.9298,94.2092,93.649,95.1507,95.0894,96.3275,96.973,97.9409,98.3184,97.2055,99.49,102.411,102.85,102.923,103.249,100.738,100.18,102.203,104.654,104.692,106.216,107.445,107.757,106.047,107.556,105.768,103.437,103.031,102.857,104.075,104.82,105.395,102.718,102.494,104.94,103.346,103.14,102.684,102.414,101.686,101.609,101.097,99.6106,98.7225,99.7863,98.862,98.7965,98.1092,99.0158,98.8961,96.2203,94.3957,96.206,94.6353,94.5115,93.9462,92.3494,91.6791,91.3374,91.0854,90.148,91.6467,92.5719,92.4052,90.9281,90.0542,90.9704,88.9084,87.0678,86.3283,85.4952,86.9202,87.4909,87.3568,89.4379,88.4516,87.8079,90.2331,89.6953,87.7168,87.7402,87.5321,88.4332,87.8277,87.4619,87.5906,88.7677,90.6722,92.0371,91.8055,90.836,91.8536,90.5618,89.1699,89.7272,91.0963,91.4702,89.6455,88.1828,89.2661,89.6357,89.8851,90.0511,91.4938,91.3586,91.9982,92.2493,92.6426,93.177,92.0091,92.8732,93.8744,92.4411,92.9801,91.8675,92.7722,91.9191,92.6607,93.2644,94.1373,95.9703,94.9978,94.5414,92.1911,92.7308,93.8712,90.9302,90.8733,90.8699,91.7762,91.5253,91.443,91.9824,90.4011,88.6692,89.2864,90.0635,88.4167,89.2002,90.1287,89.2801,89.5672,89.7478,91.1493,90.5721,90.8288,90.1234,89.8955,91.3183,89.8423,89.5053,89.5157,88.8253,88.6198,89.6732,89.3991,87.9584,88.3031,88.8732,89.7861,87.5731,86.0259,86.2563,85.4096,83.6299,83.8048,83.9164,82.902,83.2194,83.5611,84.8341,83.7137,82.6606,84.6985,82.2276,82.1284,81.7594,80.1559,79.0945,78.3417,77.8486,77.5874,77.0416,75.1881,74.4527,74.629,73.7103,73.3283,74.1022,72.7358,71.8866,73.5755,71.8795,71.4863,70.373,71.0592,70.4598,69.0457,69.7536,69.8261,70.0394,70.9391,69.0613,68.3433,67.8976,68.9238,68.7515,68.4053,68.334,68.7511,67.523,67.4055,67.673,67.599,67.2661,66.5343,67.0494,66.5721,66.7861,66.7569,67.3251,67.5002,67.3911,67.0419,65.9969,67.5941,68.8898,68.6693,66.8888,67.9179,68.6978,69.2622,70.3994,70.8641,70.4174,71.039,70.8807
4,100,98.5836,98.8402,98.0213,99.6292,100.107,102.602,101.122,99.7174,100.215,102.005,100.098,100.147,100.314,98.6188,100.684,101.711,102.643,101.535,101.71,102.73,101.487,101.839,104.483,104.393,103.599,104.186,105.018,104.785,105.442,106.39,105.829,106.879,107.125,108.706,108.999,109.481,107.967,106.641,108.285,109.701,111.747,111.551,113.08,111.985,110.783,111.903,113.585,115.935,116.366,114.79,116.566,115.354,113.863,113.145,113.399,113.197,112.153,113.475,114.379,113.811,113.616,115.53,115,117.418,114.799,114.435,114.175,115.231,115.631,117.703,117.215,115.486,112.864,113.363,113.705,111.147,112.647,114.303,115.907,115.186,113.787,111.213,110.482,111.851,113.82,115.097,119.354,120.204,119.289,118.074,117.444,115.731,116.188,115.034,115.811,115.169,114.612,113.89,115.237,115.647,114.922,111.688,109.57,109.382,108.517,107.723,107.871,106.135,106.481,104.001,105.061,103.532,104.843,105.091,105.008,106.653,107.042,107.381,107.507,106.689,105.742,108.505,110.042,111.724,111.343,111.238,111.242,111.185,110.961,110.792,112.283,112.179,110.027,109.558,109.633,107.839,108.207,106.681,105.909,105.956,105.513,106.309,106.291,106.796,105.214,106.339,104.558,101.027,100.447,99.1352,96.7964,97.6056,96.6778,96.7128,97.2261,95.9925,95.8291,96.2529,95.7203,96.0405,97.3683,95.2013,94.7399,94.0049,94.7598,95.9474,97.3775,98.4687,97.146,98.6966,101.492,101.898,101.661,101.063,101.852,99.9326,100.2,101.669,103.134,101.787,98.8316,98.1651,98.7485,98.979,96.6267,95.6809,95.3172,95.2168,93.8613,93.2011,91.8595,89.7864,89.379,90.4003,90.4551,88.8598,86.9076,86.8097,87.3784,86.7286,86.6401,89.8925,88.999,89.2639,89.5687,89.0013,86.5507,86.7696,86.9257,84.6375,83.6871,83.4197,82.5365,83.7124,84.7899,85.2108,83.6607,87.6085,88.3066,88.9509,86.732,89.0269,90.3523,90.0924,88.6314,88.0393,89.3236,87.8977,87.5955,87.6436,87.6064,87.5451,88.7768,88.2281,89.1431,89.2306,88.5939,88.0638,88.7563,86.9953,85.9161,83.1267,82.3856,81.1316,80.2976,79.3094,79.595,79.332,76.9009,76.3346,76.1677,77.1547
5,100,101.411,103.921,105.404,104.297,102.907,102.714,104.74,104.874,104.672,106.253,104.827,104.517,105.49,103.62,103.338,103.726,107.219,109.556,109.973,108.435,107.744,106.763,106.65,106.269,105.498,105.77,107.626,108.463,107.515,105.659,105.45,104.434,104.881,104.622,104.476,105.384,106.064,105.564,104.666,103.664,104.972,105.234,105.21,105.057,104.412,105.187,103.913,104.444,104.799,104.325,103.503,101.846,101.199,100.344,99.6153,100.374,100.196,101.408,101.124,103.213,102.284,103.146,103.152,103.268,104.655,104.927,103.379,103.638,104.399,104.41,104.257,100.989,101.949,104.095,103.58,104.037,102.85,103.03,103.894,105.259,105.534,104.673,105.808,109.479,109.165,108.229,107.275,107.147,106.951,106.517,107.584,108.473,107.446,106.061,105.004,105.223,106.694,109.627,109.494,108.676,107.972,106.476,104.925,104.59,105.742,107.589,110.098,108.548,110.272,109.923,109.155,110.054,111.438,108.734,110.855,110.587,110.8,110.531,107.783,107.781,109.916,111.667,111.121,110.099,110.268,110.902,111.787,110.433,112.335,112.058,113.101,112.588,113.557,113.721,110.202,110.278,112.127,110.262,113.856,114.97,115.234,113.802,115.893,117.551,121.006,122.847,122.737,123.027,122.61,121.653,121.12,117.866,118.598,120.559,117.512,117.268,119.012,118.91,119.426,121.037,120.554,118.933,120.029,119.207,119.409,118.442,117.302,118.882,120.789,121.214,121.532,121.375,121.726,118.002,117.436,117.221,118.242,118.139,117.168,117.985,116.538,115.841,117.569,115.76,116.298,113.619,114.281,116.087,116.499,118.777,120.355,119.751,120.946,117.693,119.886,119.195,117.813,117.735,117.854,116.984,115.791,116.542,119.622,118.058,117.386,118.997,118.106,116.093,115.831,116.012,116.13,115.942,116.913,116.58,117.52,117.501,116.317,115.409,116.067,116.035,115.605,116.23,115.392,116.449,114.203,112.773,112.543,112.362,111.991,110.714,112.748,114.498,114.355,115.205,115.559,113.055,114.724,113.732,113.739,115.828,112.733,112.42,112.01,108.458,109.752,108.482,108.621,109.562,107.401,105.642,108.471,107.927
6,100,99.878,100.784,101.691,103.048,101.419,101.382,99.575,99.4123,100.69,99.4276,99.0478,100.119,97.6944,96.8924,97.8259,98.1476,98.3868,98.6939,98.4129,99.131,97.7575,97.5048,96.9029,97.0113,94.4243,94.9253,96.5461,97.0031,98.5845,97.7781,98.1771,97.9847,95.124,95.3284,96.0496,92.9563,94.3679,96.5663,98.0717,96.3618,97.4778,96.417,95.7458,94.5244,95.8773,96.1146,96.3671,97.0584,98.9769,100.408,101.873,102.294,102.579,104.025,103.028,104.815,104.591,103.674,105.73,105.832,104.996,106.395,108.155,108.47,110.051,110.173,108.923,108.847,106.928,105.353,103.77,106.183,106.861,106.181,104.84,107.26,107.887,107.076,104.456,103.178,105.887,105.61,104.052,103.794,107.149,105.532,106.311,104.583,104.868,104.443,103.839,104.919,103.797,103.038,102.262,102.111,101.229,100.242,101.488,101.198,100.546,100.353,100.217,99.4932,97.4778,98.16,96.8813,96.1172,96.1029,96.9758,96.5374,96.2578,96.6371,98.1834,98.078,96.4066,95.653,94.7825,94.592,94.5417,93.7365,92.2683,94.6808,95.129,95.9461,97.5193,94.913,95.5657,95.5556,93.3827,93.699,94.7919,94.0061,96.1671,94.2226,94.4138,94.976,95.6114,94.6905,94.1182,91.8384,92.2281,93.1009,93.4749,94.9892,94.6106,93.7785,93.6003,93.2052,95.9177,95.7322,94.8677,92.2669,92.9184,93.7525,94.6123,93.7539,93.9499,94.2151,95.4247,95.7616,97.8,96.8216,97.0556,95.9398,97.645,98.2,99.0046,100.159,99.3574,99.2687,97.7503,99.6453,99.6987,99.5551,100.566,101.239,102.241,103.632,104.045,104.883,105.855,107.818,105.19,105.587,104.795,105.221,106.644,106.954,107.381,108.296,108.178,108.205,108.339,107.107,108.392,107.362,106.319,104.496,103.715,104.126,104.465,104.055,104.643,104.97,105.511,104.615,103.957,102.385,102.059,102.294,103.045,102.903,104.727,102.52,101.802,100.73,101.534,101.328,102.286,103.028,103.766,103.038,102.261,102.797,105.404,104.532,104.805,104.259,101.423,102.41,102.63,101.847,102.188,102.214,102.781,103.5,105.593,106.713,108.1,107.445,105.684,107.175,107.223,108.01,107.384,106.982,106.421,106.48,105.64,105.468,105.075
7,100,98.429,95.7905,96.8166,98.0494,96.2806,95.6771,96.6758,97.2699,100.139,100.09,100.927,101.395,101.398,98.513,100.004,102.926,104.512,104.562,104.595,105.662,106.632,107.222,107.839,109.118,110.07,110.477,110.717,111.56,109.358,108.937,110.187,109.702,110.901,111.139,111.478,110.251,108.214,107.645,108.137,108.21,107.994,107.667,107.02,106.066,105.419,105.3,106.313,105.608,106.428,105.907,104.458,104.928,104.25,106.041,106.442,105.027,105.134,103.263,104.187,104.314,105.608,102.984,103.154,102.636,102.774,101.203,100.329,100.843,101.751,100.087,101.501,99.9344,99.4566,100.194,101.465,100.878,101.603,100.554,101.465,99.0595,99.5008,100.055,103.264,105.497,106.865,105.708,103.287,103.17,103.761,102.836,102.529,102.499,102.118,104.317,104.363,104.11,102.363,103.463,104.387,104.603,105.188,101.997,103.793,104.814,103.463,102.457,102.535,103.524,103.305,103.863,104.253,105.121,105.823,105.366,102.335,103.718,103.104,104.394,104.525,105.075,104.77,104.649,107.007,106.75,107.807,107.213,107.827,108.821,108.06,110.186,109.923,111.272,109.335,109.227,110.353,109.446,109.197,108.002,105.73,104.292,103.909,105.13,104.839,106.156,105.33,102.894,103.352,102.601,101.935,103.628,102.955,103.363,102.133,101.517,101.457,101.738,102.44,104.904,104.053,103.433,104.109,104.129,104.301,105.487,107.671,108.683,108.445,111.162,111.845,113.844,112.594,112.268,109.616,107.626,108.656,109.19,110.25,109.581,111.212,108.305,108.306,107.703,108.364,110.114,111.966,111.709,111.97,111.339,108.21,109.613,110.702,111.876,110.461,108.186,109.313,110.547,109.568,109.055,107.946,106.956,105.315,104.872,105.435,107.547,108.16,106.778,107.544,104.74,104.227,101.651,103.68,105.735,105.369,104.537,105.274,103.692,103.716,103.569,102.653,101.042,99.6083,101.408,101.127,100.474,99.4685,101.295,102.575,103.387,103.546,102.489,102.796,101.635,100.198,100.808,101.214,102.001,100.516,99.9139,98.3584,99.1085,100.142,100.362,99.0332,99.6895,99.7943,99.4353,99.5707,98.603,100.027,101.27,100.893,102.027
8,100,101.222,100.213,100.343,101.306,103.171,103.667,105.336,106.454,106.132,109.792,110.091,113.7,110.576,110.711,111.437,108.86,107.479,106.771,106.892,108.305,108.869,107.477,107.502,108.471,108.63,108.354,107.736,107.371,106.757,106.408,108.892,105.997,104.578,104.751,104.632,105.022,103.621,100.949,98.6534,98.8117,97.484,98.6494,99.1995,98.5623,96.9169,96.6963,97.5982,98.1119,98.0916,98.9091,99.4115,97.0444,97.345,97.7175,98.9859,99.0463,100.731,100.391,100.688,98.9634,100.171,100.575,100.307,98.9319,97.1934,96.952,99.5168,97.8095,99.6041,99.7681,101.6,101.722,101.459,101.233,100.902,101.455,102.731,103.482,103.224,104.082,105.185,104.383,102.083,101.361,100.068,99.7226,101.081,100.612,101.739,101.713,102.933,100.542,100.927,102.019,103.387,103.238,103.874,102.848,103.333,105.159,105.213,105.542,105.974,106.818,105.547,106.212,106.324,105.743,105.711,106.318,107.89,107.049,107.246,106.774,104.41,107.613,107.526,109.152,108.561,107.219,108.715,108.531,109.811,108.57,107.678,107.774,107.242,107.409,106.244,106.897,107.679,107.278,106.014,105.93,106.81,105.248,106.213,105.431,106.298,108.391,108.75,107.491,106.801,105.271,104.305,104.415,106.078,103.805,102.853,103.959,103.838,103.623,103.867,104.714,107.804,107.906,110.018,108.699,111.293,110.424,110.771,110.085,109.058,105.561,105.936,106.118,107.236,108.584,108.497,109.784,110.254,109.952,110.939,113.287,112.748,112.845,111.552,109.238,109.742,109.344,108.391,110.616,110.737,110.667,109.625,111.979,114.038,115.05,113.362,113.725,112.04,112.366,112.849,112.988,113.36,114.775,115.3,113.824,113.508,113.726,114.471,114.517,113.985,110.756,110.972,111.853,113.26,112.768,110.247,107.458,107.821,108.479,106.653,106.017,107.2,107.608,106.095,105.384,105.395,105.525,106.305,105.93,105.983,104.787,107.643,107.714,108.163,109.947,111.321,114.893,115.026,115.538,116.889,116.228,117.342,117.918,118.032,116.166,117.334,116.307,115.267,116.794,114.824,112.654,112.287,112.127,112.163,114.248,114.982,118.214,118.147,120.59
9,100,99.8286,100.269,99.9559,100.26,99.3731,99.1664,99.2352,98.6777,97.6837,98.6887,98.8007,98.6787,100.06,100.713,101.485,98.7648,98.5134,97.64,97.6309,98.4575,97.4335,98.7395,97.8818,97.8901,101.342,102.915,102.173,98.8081,97.7671,95.4062,95.3366,95.7773,93.4807,93.1531,92.0546,92.3154,93.3106,90.7767,90.4215,89.2012,89.561,90.0636,90.0296,89.5098,88.4797,88.1885,89.923,92.0713,93.3366,94.6464,96.4699,96.418,96.1781,95.0713,94.4965,94.8133,95.9966,96.9819,94.9848,95.2688,97.7304,97.8257,96.809,96.9086,94.6789,94.966,93.7498,93.2176,94.6636,95.1452,93.3385,93.2054,93.5951,93.7825,93.2421,96.0657,95.4295,95.5343,96.3588,96.9723,97.2895,97.2974,97.8635,98.4776,99.2408,98.2,98.1127,98.1357,97.3997,99.2117,97.6431,99.7866,99.3919,102.413,104.014,104.917,105.977,104.969,105.178,103.775,102.952,101.557,103.83,102.5,101.959,101.898,99.681,99.3492,100.865,100.684,102.222,104.104,102.109,100.746,100.437,101.369,102.31,101.741,103.108,104.695,102.968,102.312,104.271,105.017,103.525,105.708,107.297,108.983,111.823,112.86,114.571,115.806,116.985,116.352,118.099,118.356,117.281,117.498,117.35,117.275,120.066,118.934,118.471,118.459,117.592,117.556,117.986,116.8,115.753,114.764,114.079,114.235,113.96,111.293,114.919,113.355,115.074,113.355,109.429,108.595,109.998,111.479,113.278,113.982,113.726,111.817,111.885,112.527,113.109,115.454,116.92,117.236,115.371,117.601,117.908,119.029,116.403,116.829,117.614,117.513,117.617,119.926,118.598,116.962,118.871,122.443,121.87,122.21,121.797,125.161,125.846,127.257,127.055,128.982,128.781,128.937,128.785,130.134,130.488,130.117,128.122,127.129,124.303,123.651,122.755,124.859,125.297,123.969,120.971,121.744,119.075,117.898,117.448,120.952,121.866,120.446,119.608,121.776,120.625,120.689,120.839,120.453,120.612,121.094,118.564,119.08,118.422,117.889,118.098,118.293,117.623,119.128,118.758,121.414,123.308,120.303,120.973,120.515,123.098,122.392,122.85,121.008,123.19,123.004,122.462,123.688,124.1,127.375,127.678,125.357,124.901,127.442
10,100,98.6691,100.433,101.893,103.449,102.333,101.008,100.209,101.011,101.958,104.072,105.295,102.919,103.908,102.554,103.434,103.913,103.809,103.163,103.52,104.143,104.782,105.518,105.554,106.886,107.044,106.097,105.353,104.769,103.57,105.212,106.172,105.637,108.375,107.085,106.419,106.292,107.538,107.785,108.657,109.597,108.154,110.461,110.398,111.852,111.303,109.346,108.349,107.392,106.954,107.018,105.683,107.091,108.91,109.73,107.591,105.411,106.242,104.305,106.195,105.505,104.893,104.518,104.007,103.898,103.65,103.236,104.375,102.456,102.373,102.045,102.821,103.537,101.489,102.024,100.738,100.608,101.74,103.287,103.668,104.31,105.625,106.181,106.681,105.317,106.492,105.087,105.505,104.005,103.17,101.759,102.02,102.972,105.176,105.342,105.727,104.602,103.633,102.57,102.013,102.013,101.401,103.647,102.796,103.896,101.08,102.26,101.494,104.827,104.894,103.926,102.544,102.676,102.541,103.304,104.338,106.132,105.31,103.567,105.018,104.585,104.463,103.225,104.483,104.741,105.35,105.018,105.375,106.934,108.62,107.307,108.238,108.309,108.273,107.228,105.095,105.008,103.224,102.713,103.924,104.153,102.349,103.481,103.806,105.216,105.407,104.493,104.062,103.651,101.199,102.076,101.88,101.432,102.796,102.823,102.885,104.975,104.668,104.933,103.27,101.898,99.9373,98.9691,98.065,99.0233,97.9197,96.4656,97.0276,96.7575,95.4916,96.6743,96.842,96.2445,96.512,96.7434,96.7015,96.9451,97.131,96.7076,96.8738,96.3712,96.7777,96.628,96.8446,95.9538,97.6144,98.1164,97.687,97.0284,97.9177,96.9293,98.5454,96.9999,94.6016,97.4709,96.4631,96.0646,96.2829,95.5863,96.8003,99.6378,97.9998,97.4621,98.9378,102.667,101.883,103.15,101.012,101.482,99.8451,100.587,101.563,102.597,104.038,104.17,102.484,101.834,101.281,101.219,99.5806,99.1826,99.3723,98.255,96.6449,95.9661,94.8535,94.1534,93.3275,93.6457,93.9115,92.9011,93.0548,91.9828,91.2719,93.7254,94.407,94.6706,96.3179,97.1811,94.1328,95.6123,97.3019,98.0555,97.8804,98.9068,99.5691,100.257,101.631,99.6525,97.8179,97.8329,97.2214,97.8258
